股票代號,日期,資金流向,MFI(%)
4155,2022-05-16,-734000,36.72
3257,2022-05-16,644000,59.66
2883,2022-05-16,-57617000,46.63
2882,2022-05-16,-280153000,39.81
2881,2022-05-16,-747058000,36.83
2880,2022-05-16,15084000,54.28
2867,2022-05-16,6116000,66.09
2855,2022-05-16,-531000,49.07
2852,2022-05-16,2430000,82.18
2851,2022-05-16,5798000,71.63
2850,2022-05-16,9301000,61.90
2849,2022-05-16,-27000,48.76
2884,2022-05-16,-232379000,32.80
2845,2022-05-16,39548000,76.86
2836,2022-05-16,-4019000,35.70
2834,2022-05-16,172085000,68.77
2832,2022-05-16,2135000,76.51
2820,2022-05-16,9767000,75.99
2816,2022-05-16,480000,63.70
2812,2022-05-16,-2423000,48.33
2809,2022-05-16,-14105000,40.72
2801,2022-05-16,-28701000,40.42
2761,2022-05-16,1000,50.40
2758,2022-05-16,115000,57.28
2838,2022-05-16,-2952000,43.23
2885,2022-05-16,65317000,56.28
2886,2022-05-16,3230000,50.21
2887,2022-05-16,80107000,60.95
3003,2022-05-16,-5020000,42.36
3002,2022-05-16,222000,82.79
2945,2022-05-16,-399000,21.47
2939,2022-05-16,-277000,7.72
2938,2022-05-16,-76000,42.03
2936,2022-05-16,-979000,3.71
2923,2022-05-16,-229000,9.17
2916,2022-05-16,69000,55.62
2915,2022-05-16,-23528000,48.13
2913,2022-05-16,-2013000,39.46
2912,2022-05-16,-11135000,45.13
2911,2022-05-16,115000,58.83
2908,2022-05-16,412000,65.12
2906,2022-05-16,3266000,55.23
2905,2022-05-16,-1775000,45.91
2904,2022-05-16,-196000,15.46
2903,2022-05-16,-15605000,28.83
2897,2022-05-16,-7164000,38.01
2892,2022-05-16,4670000,50.56
2891,2022-05-16,3420000,50.16
2890,2022-05-16,49975000,56.71
2889,2022-05-16,-3788000,45.77
2888,2022-05-16,-114843000,42.67
2756,2022-05-16,-205000,25.15
3004,2022-05-16,-50000,33.55
2755,2022-05-16,62000,66.85
2753,2022-05-16,864000,50.79
2637,2022-05-16,80835000,52.29
2636,2022-05-16,-26529000,38.81
2634,2022-05-16,-2407000,48.71
2633,2022-05-16,11922000,57.18
2630,2022-05-16,-190000,37.20
2618,2022-05-16,397576000,55.61
2617,2022-05-16,-382000,49.61
2616,2022-05-16,-1983000,17.69
2615,2022-05-16,-389054000,38.07
2614,2022-05-16,10034000,58.92
2640,2022-05-16,232000,60.03
2613,2022-05-16,-17825000,27.62
2611,2022-05-16,-28497000,29.99
2610,2022-05-16,-191067000,43.95
2609,2022-05-16,-2394598000,35.88
2608,2022-05-16,-430000,49.25
2607,2022-05-16,-1727000,49.56
2606,2022-05-16,-94227000,44.50
2605,2022-05-16,-4122000,48.22
2603,2022-05-16,-4695769000,36.31
2599,2022-05-16,16000,53.68
3259,2022-05-16,19000,57.77
2612,2022-05-16,-13016000,40.74
2641,2022-05-16,-41452000,42.65
2642,2022-05-16,-11082000,32.47
2643,2022-05-16,-4566000,6.80
2750,2022-05-16,57000,62.98
2748,2022-05-16,-433000,13.38
2745,2022-05-16,718000,62.52
2743,2022-05-16,15536000,52.33
2741,2022-05-16,-41000,34.03
2736,2022-05-16,845000,62.42
2734,2022-05-16,-804000,34.86
2733,2022-05-16,17000,60.57
2732,2022-05-16,-1076000,36.76
2731,2022-05-16,2094000,54.19
2729,2022-05-16,-423000,40.18
2727,2022-05-16,-3467000,36.81
2726,2022-05-16,225000,64.24
2723,2022-05-16,-4307000,36.09
2722,2022-05-16,-206000,11.10
2712,2022-05-16,-33000,33.40
2707,2022-05-16,-4462000,40.29
2706,2022-05-16,284000,61.59
2705,2022-05-16,-469000,35.19
2704,2022-05-16,-2447000,26.11
2702,2022-05-16,-983000,37.62
2701,2022-05-16,-23000,45.48
2645,2022-05-16,-1235000,34.59
2754,2022-05-16,71000,60.11
3005,2022-05-16,13625000,65.40
2601,2022-05-16,-4610000,40.56
3008,2022-05-16,-33515000,45.15
3167,2022-05-16,-366000,46.00
3164,2022-05-16,-241000,29.21
3163,2022-05-16,-46930000,42.12
3162,2022-05-16,365000,60.34
3152,2022-05-16,2412000,81.24
3150,2022-05-16,-275000,9.24
3149,2022-05-16,-2083000,38.34
3147,2022-05-16,269000,75.03
3141,2022-05-16,-207977000,40.56
3138,2022-05-16,-7180000,38.08
3135,2022-05-16,-320000,36.06
3131,2022-05-16,-2541000,33.50
3128,2022-05-16,-1601000,6.07
3122,2022-05-16,-3578000,44.14
3118,2022-05-16,146000,72.79
3117,2022-05-16,50000,87.69
3114,2022-05-16,-1980000,35.82
3105,2022-05-16,-125716000,33.52
3095,2022-05-16,-10000,43.47
3094,2022-05-16,-1415000,35.46
3093,2022-05-16,95925000,69.33
3092,2022-05-16,-13024000,29.91
3090,2022-05-16,3694000,64.98
3169,2022-05-16,-105428000,36.20
3088,2022-05-16,2788000,66.58
3171,2022-05-16,926000,59.78
3178,2022-05-16,215000,59.11
3252,2022-05-16,1978000,96.91
3006,2022-05-16,-205827000,33.49
3236,2022-05-16,-306000,32.41
3234,2022-05-16,-100000,45.74
3232,2022-05-16,7364000,69.90
3231,2022-05-16,50793000,65.11
3230,2022-05-16,553000,64.15
3228,2022-05-16,-135772000,23.85
3227,2022-05-16,-12523000,27.28
3224,2022-05-16,-21655000,2.42
3221,2022-05-16,-1851000,45.75
3218,2022-05-16,-18492000,35.56
3217,2022-05-16,5732000,57.33
3213,2022-05-16,-1843000,34.34
3211,2022-05-16,-9386000,26.08
3209,2022-05-16,3732000,54.03
3207,2022-05-16,-7082000,22.41
3206,2022-05-16,109000,83.36
3205,2022-05-16,167000,83.37
3202,2022-05-16,-136000,43.64
3191,2022-05-16,-25000,44.79
3189,2022-05-16,-530999000,36.95
3188,2022-05-16,79000,72.90
3176,2022-05-16,-1314000,49.06
3086,2022-05-16,-921000,15.61
2597,2022-05-16,8347000,58.37
3081,2022-05-16,700000,52.30
3034,2022-05-16,-427996000,36.93
3033,2022-05-16,-6873000,39.20
3032,2022-05-16,111000,56.21
3031,2022-05-16,163000,58.84
3030,2022-05-16,5079000,61.84
3029,2022-05-16,743000,57.96
3028,2022-05-16,-1303000,45.78
3027,2022-05-16,2798000,73.34
3026,2022-05-16,1127000,54.39
3024,2022-05-16,-681000,25.04
3023,2022-05-16,47645000,68.32
3022,2022-05-16,-3081000,9.39
3021,2022-05-16,-454000,21.98
3019,2022-05-16,-2625000,45.86
3018,2022-05-16,1334000,56.91
3017,2022-05-16,-68947000,37.24
3016,2022-05-16,-94585000,37.82
3015,2022-05-16,83000,52.54
3014,2022-05-16,-3678000,42.57
3011,2022-05-16,-10057000,34.10
3013,2022-05-16,-163000,43.75
3083,2022-05-16,-1780000,10.21
3010,2022-05-16,-7460000,29.56
3035,2022-05-16,-1060500000,42.85
3036,2022-05-16,31965000,58.09
3025,2022-05-16,-427000,43.14
3038,2022-05-16,595000,72.05
3078,2022-05-16,-274000,46.52
3071,2022-05-16,-849000,17.73
3066,2022-05-16,403000,56.70
3037,2022-05-16,-164749000,48.19
3060,2022-05-16,-1733000,32.55
3059,2022-05-16,-2133000,49.48
3058,2022-05-16,-619000,33.80
3057,2022-05-16,-24000,46.08
3056,2022-05-16,-3897000,37.18
3055,2022-05-16,-356000,6.68
3052,2022-05-16,1262000,87.94
3051,2022-05-16,-3177000,40.90
3062,2022-05-16,3944000,58.98
3049,2022-05-16,416000,51.31
3050,2022-05-16,-6584000,31.67
3042,2022-05-16,-6100000,46.92
3044,2022-05-16,-23221000,33.76
3045,2022-05-16,21659000,55.79
3043,2022-05-16,-1860000,6.17
3047,2022-05-16,7636000,61.31
3048,2022-05-16,-4031000,33.29
3041,2022-05-16,-4256000,43.48
3040,2022-05-16,487000,94.11
3046,2022-05-16,-82000,33.95
6104,2022-05-17,729591000,57.81
6005,2022-05-17,10246000,63.42
6026,2022-05-17,164000,50.70
6024,2022-05-17,255000,54.27
6023,2022-05-17,1023000,76.97
6020,2022-05-17,-346000,12.51
6016,2022-05-17,199000,52.12
6015,2022-05-17,-1268000,39.51
5907,2022-05-17,215000,64.66
5880,2022-05-17,89607000,62.79
5904,2022-05-17,12399000,58.90
5903,2022-05-17,551000,55.60
5902,2022-05-17,415000,69.31
5876,2022-05-17,28131000,63.80
5871,2022-05-17,22331000,51.23
5864,2022-05-17,1966000,93.28
5863,2022-05-17,24000,52.62
5859,2022-05-17,66000,56.58
5820,2022-05-17,-9219000,12.28
5706,2022-05-17,-38411000,30.91
6108,2022-05-17,5413000,78.08
5905,2022-05-17,290000,61.41
6109,2022-05-17,71000,68.69
6139,2022-05-17,1847000,64.60
6112,2022-05-17,106000,56.56
6141,2022-05-17,-668000,16.36
6140,2022-05-17,76000,50.99
6138,2022-05-17,64173000,66.96
6136,2022-05-17,-946000,14.08
6134,2022-05-17,293000,58.03
6133,2022-05-17,708000,67.32
6130,2022-05-17,296000,65.35
6129,2022-05-17,5176000,63.47
6128,2022-05-17,39000,50.86
6127,2022-05-17,1126000,81.04
6111,2022-05-17,8884000,65.85
6126,2022-05-17,1308000,69.47
6123,2022-05-17,877000,67.60
6122,2022-05-17,3467000,68.16
6121,2022-05-17,-2047000,48.76
6120,2022-05-17,-4583000,31.97
6118,2022-05-17,4181000,57.83
6117,2022-05-17,-621000,39.53
6116,2022-05-17,14864000,60.38
6115,2022-05-17,383000,68.07
6114,2022-05-17,241000,92.47
6113,2022-05-17,16773000,64.49
6125,2022-05-17,4929000,66.52
5701,2022-05-17,49000,59.23
5488,2022-05-17,-104000,20.92
5608,2022-05-17,-51335000,39.62
5474,2022-05-17,1042000,72.06
5471,2022-05-17,4341000,53.79
5469,2022-05-17,4198000,63.61
5468,2022-05-17,586000,52.19
5465,2022-05-17,-314000,27.08
5464,2022-05-17,89000,57.44
5460,2022-05-17,-119000,13.57
5457,2022-05-17,1481000,52.83
5452,2022-05-17,443000,67.14
5450,2022-05-17,-1001000,12.22
5443,2022-05-17,1299000,71.64
5439,2022-05-17,-3153000,26.65
5438,2022-05-17,-75000,38.89
5434,2022-05-17,22233000,80.86
5426,2022-05-17,9000,51.55
5425,2022-05-17,93989000,53.42
5410,2022-05-17,-769000,26.23
5403,2022-05-17,-1263000,17.91
5392,2022-05-17,931000,81.96
5388,2022-05-17,97010000,65.06
5386,2022-05-17,-119000,20.09
5383,2022-05-17,278000,69.91
5381,2022-05-17,59000,75.08
5475,2022-05-17,1023000,60.10
5609,2022-05-17,-43166000,23.37
5478,2022-05-17,1992000,69.05
5483,2022-05-17,339422000,72.96
5607,2022-05-17,-2392000,41.35
5604,2022-05-17,-1895000,28.60
5603,2022-05-17,-5659000,31.68
5538,2022-05-17,-782000,25.06
5536,2022-05-17,-775000,47.75
5534,2022-05-17,3379000,66.91
5533,2022-05-17,2967000,63.85
5531,2022-05-17,-86000,48.51
5530,2022-05-17,526000,51.03
5529,2022-05-17,-269000,12.09
5525,2022-05-17,294000,73.02
5522,2022-05-17,-7494000,30.99
5521,2022-05-17,510000,65.78
5520,2022-05-17,0,50.00
5519,2022-05-17,-1160000,37.33
5516,2022-05-17,98000,66.77
5515,2022-05-17,295000,55.16
5512,2022-05-17,132000,53.86
5508,2022-05-17,5434000,83.82
5498,2022-05-17,-8000,49.24
5493,2022-05-17,1009000,64.49
5490,2022-05-17,-48000,46.50
5484,2022-05-17,48000,83.57
5481,2022-05-17,-74000,33.34
6142,2022-05-17,-139000,37.97
6174,2022-05-17,-2341000,23.82
6146,2022-05-17,-2254000,38.58
6244,2022-05-17,3643000,53.73
6243,2022-05-17,2011000,73.02
6242,2022-05-17,478000,55.05
6241,2022-05-17,-1073000,46.82
6240,2022-05-17,468000,73.67
6239,2022-05-17,-38482000,36.68
6237,2022-05-17,1446000,53.76
6235,2022-05-17,64278000,58.13
6234,2022-05-17,-671000,30.17
6233,2022-05-17,-709000,46.96
6245,2022-05-17,-8542000,22.15
6231,2022-05-17,1084000,56.06
6229,2022-05-17,102000,51.03
6228,2022-05-17,-678000,20.11
6227,2022-05-17,1909000,70.76
6226,2022-05-17,954000,54.18
6224,2022-05-17,-1233000,45.16
6223,2022-05-17,8397000,52.82
6222,2022-05-17,143000,84.94
6220,2022-05-17,6254000,73.80
6219,2022-05-17,14746000,80.72
6218,2022-05-17,-79000,38.95
6230,2022-05-17,-1452000,27.75
6246,2022-05-17,-294000,22.69
6248,2022-05-17,-278000,15.86
6251,2022-05-17,-2428000,48.54
6287,2022-05-17,-420000,8.99
6285,2022-05-17,14216000,55.81
5371,2022-05-17,4258000,56.37
6284,2022-05-17,1657000,69.20
6283,2022-05-17,-214000,48.91
6282,2022-05-17,19443000,64.16
6281,2022-05-17,1031000,83.35
6279,2022-05-17,13893000,57.03
6278,2022-05-17,17607000,54.99
6277,2022-05-17,-5353000,26.41
6276,2022-05-17,31000,74.92
6275,2022-05-17,3794000,77.50
6274,2022-05-17,-4445000,42.91
6272,2022-05-17,-26000,41.66
6271,2022-05-17,8086000,51.62
6270,2022-05-17,-442000,17.86
6269,2022-05-17,9869000,56.16
6266,2022-05-17,-2655000,25.60
6265,2022-05-17,13658000,86.51
6263,2022-05-17,1908000,76.23
6261,2022-05-17,7017000,75.41
6259,2022-05-17,1049000,71.67
6257,2022-05-17,38543000,71.93
6217,2022-05-17,20830000,64.24
6143,2022-05-17,-2066000,33.76
6216,2022-05-17,-2209000,31.19
6214,2022-05-17,1854000,63.32
6173,2022-05-17,5886000,80.63
6171,2022-05-17,-544000,14.79
6170,2022-05-17,-4296000,22.81
6169,2022-05-17,-75000,17.19
6168,2022-05-17,515000,54.33
6167,2022-05-17,13644000,67.69
6166,2022-05-17,-1086000,32.91
6165,2022-05-17,1113000,75.31
6164,2022-05-17,602000,64.03
6163,2022-05-17,326000,53.02
6175,2022-05-17,-1953000,46.80
6161,2022-05-17,-2789000,26.52
6158,2022-05-17,-28000,48.44
6156,2022-05-17,987000,70.25
6155,2022-05-17,167000,58.99
6154,2022-05-17,0,50.09
6153,2022-05-17,3548000,67.87
6152,2022-05-17,-81000,43.50
6151,2022-05-17,207000,73.52
6150,2022-05-17,15808000,65.75
6148,2022-05-17,60000,57.18
6147,2022-05-17,36998000,60.96
6160,2022-05-17,-1825000,10.83
6176,2022-05-17,20915000,61.11
6177,2022-05-17,-1889000,37.43
6179,2022-05-17,240000,89.99
6213,2022-05-17,-1391000,48.15
6208,2022-05-17,-1030000,37.40
6207,2022-05-17,26000,50.58
6206,2022-05-17,7788000,85.34
6205,2022-05-17,10841000,67.39
6203,2022-05-17,1117000,74.46
6202,2022-05-17,44731000,79.18
6199,2022-05-17,24000,54.52
6197,2022-05-17,-1192000,36.03
6196,2022-05-17,9663000,65.28
6195,2022-05-17,200000,83.34
6192,2022-05-17,-65000,48.95
6191,2022-05-17,12079000,65.67
6190,2022-05-17,14019000,58.22
6189,2022-05-17,4841000,72.55
6188,2022-05-17,4450000,64.25
6187,2022-05-17,23009000,73.40
6186,2022-05-17,622000,58.90
6185,2022-05-17,61000,59.27
6184,2022-05-17,-93000,33.49
6183,2022-05-17,3629000,81.75
6182,2022-05-17,28743000,52.05
6180,2022-05-17,9150000,61.14
6215,2022-05-17,-166000,46.51
6209,2022-05-17,-536000,44.13
4903,2022-05-17,-275000,9.21
5355,2022-05-17,-47000,43.03
4706,2022-05-17,211000,77.32
4702,2022-05-17,2084000,58.73
4583,2022-05-17,-120000,49.54
4582,2022-05-17,181000,75.12
4581,2022-05-17,-29000,33.46
4580,2022-05-17,964000,72.06
4577,2022-05-17,253000,67.35
4576,2022-05-17,3924000,91.84
4566,2022-05-17,0,49.98
4565,2022-05-17,557000,69.61
4707,2022-05-17,-962000,36.60
4564,2022-05-17,60000,51.45
4561,2022-05-17,28000,53.48
4560,2022-05-17,42000,57.22
4559,2022-05-17,107000,75.41
4554,2022-05-17,279000,78.76
4552,2022-05-17,-85000,45.42
4551,2022-05-17,929000,53.28
4549,2022-05-17,-3836000,7.71
4546,2022-05-17,1000,50.21
4545,2022-05-17,203000,88.88
4541,2022-05-17,764000,74.67
4563,2022-05-17,39000,50.95
4711,2022-05-17,-333000,18.24
4714,2022-05-17,227000,52.00
4716,2022-05-17,613000,62.79
4768,2022-05-17,195000,62.33
4767,2022-05-17,87000,80.16
4766,2022-05-17,913000,60.74
4763,2022-05-17,233000,51.82
4760,2022-05-17,431000,62.62
4755,2022-05-17,248278000,57.18
4749,2022-05-17,-11789000,37.01
4746,2022-05-17,-13901000,32.70
4745,2022-05-17,572000,79.44
4744,2022-05-17,369000,71.11
4743,2022-05-17,-176002000,26.87
4739,2022-05-17,-34004000,46.37
4738,2022-05-17,22000,57.58
4737,2022-05-17,-1148000,10.06
4736,2022-05-17,-169119000,37.44
4735,2022-05-17,-198000,39.07
4732,2022-05-17,1632000,92.24
4729,2022-05-17,1000,50.25
4728,2022-05-17,1000,50.16
4726,2022-05-17,-213000,37.58
4722,2022-05-17,-363000,37.20
4721,2022-05-17,27899000,53.39
4720,2022-05-17,453000,77.62
4540,2022-05-17,417000,50.67
4770,2022-05-17,-4417000,48.70
4537,2022-05-17,194000,83.54
4534,2022-05-17,-181000,26.25
4303,2022-05-17,-11611000,46.54
4207,2022-05-17,23000,50.13
4195,2022-05-17,-521000,16.78
4194,2022-05-17,-300000,30.21
4190,2022-05-17,135000,55.53
4188,2022-05-17,0,50.12
4186,2022-05-17,191000,56.50
4175,2022-05-17,-1400000,46.04
4174,2022-05-17,-6711000,44.12
4173,2022-05-17,-551000,23.39
4304,2022-05-17,-170000,14.93
4171,2022-05-17,-118124000,26.69
4167,2022-05-17,-721000,26.16
4166,2022-05-17,-194000,39.27
4164,2022-05-17,435000,53.07
4163,2022-05-17,-247000,40.00
4162,2022-05-17,9897000,60.63
4161,2022-05-17,-198000,9.99
4157,2022-05-17,-3374000,32.02
4155,2022-05-17,3724000,86.78
6288,2022-05-17,12122000,87.43
4154,2022-05-17,2000,51.37
4168,2022-05-17,542000,57.52
4306,2022-05-17,839000,53.83
4401,2022-05-17,-93000,19.99
4402,2022-05-17,26000,52.77
4533,2022-05-17,-160000,38.70
4532,2022-05-17,-925000,38.67
4530,2022-05-17,-7000,43.27
4529,2022-05-17,1951000,58.56
4528,2022-05-17,34000,55.59
4527,2022-05-17,-273000,34.37
4526,2022-05-17,44000,53.13
4523,2022-05-17,-241000,15.81
4513,2022-05-17,-2037000,4.92
4510,2022-05-17,-32000,40.14
4506,2022-05-17,-967000,22.94
4503,2022-05-17,-306000,40.03
4440,2022-05-17,620000,88.97
4439,2022-05-17,-2588000,9.08
4438,2022-05-17,110000,60.04
4433,2022-05-17,86000,55.65
4432,2022-05-17,-1554000,13.84
4431,2022-05-17,243000,66.84
4426,2022-05-17,3000,50.10
4417,2022-05-17,356000,76.19
4414,2022-05-17,1652000,59.26
4413,2022-05-17,-999000,21.41
4406,2022-05-17,-122000,25.09
4536,2022-05-17,-2525000,25.66
5356,2022-05-17,243000,66.05
4771,2022-05-17,1664000,70.28
4807,2022-05-17,146000,75.00
5263,2022-05-17,7396000,86.52
5262,2022-05-17,10000,57.33
5258,2022-05-17,261000,50.89
5251,2022-05-17,-355000,44.98
5245,2022-05-17,-1729000,27.31
5244,2022-05-17,142000,59.04
5243,2022-05-17,3387000,62.99
5236,2022-05-17,1560000,59.24
5234,2022-05-17,592000,59.52
5233,2022-05-17,-178000,23.16
5269,2022-05-17,60670000,54.05
5230,2022-05-17,309000,72.59
5227,2022-05-17,3960000,73.05
5225,2022-05-17,-1720000,22.84
5222,2022-05-17,22113000,80.19
5215,2022-05-17,1249000,74.49
5213,2022-05-17,-509000,21.21
5211,2022-05-17,127000,53.09
5210,2022-05-17,-3755000,22.89
5209,2022-05-17,-949000,15.93
5203,2022-05-17,346000,59.19
5201,2022-05-17,111000,62.38
5228,2022-05-17,126000,78.46
5271,2022-05-17,-57000,14.35
5272,2022-05-17,2646000,73.79
5274,2022-05-17,3085000,50.48
5353,2022-05-17,-17000,48.43
5351,2022-05-17,534423000,69.33
5347,2022-05-17,92162000,67.43
5344,2022-05-17,-364000,31.65
5340,2022-05-17,-53000,25.10
5328,2022-05-17,976000,76.11
5324,2022-05-17,1660000,76.46
5321,2022-05-17,-618000,47.89
5315,2022-05-17,210000,73.10
5312,2022-05-17,-188000,36.21
5309,2022-05-17,-6678000,38.34
5306,2022-05-17,1525000,64.53
5302,2022-05-17,113000,54.81
5301,2022-05-17,-61000,38.43
5299,2022-05-17,13160000,67.06
5291,2022-05-17,645000,86.95
5289,2022-05-17,-947000,47.72
5288,2022-05-17,743000,77.82
5287,2022-05-17,-1777000,20.07
5285,2022-05-17,11115000,70.23
5283,2022-05-17,-562000,27.27
5278,2022-05-17,-656000,28.78
5277,2022-05-17,91000,65.49
5102,2022-05-17,-394000,16.69
4804,2022-05-17,-499000,48.55
5016,2022-05-17,-112000,36.35
5014,2022-05-17,-4471000,36.32
4945,2022-05-17,3245000,82.75
4944,2022-05-17,619000,69.33
4943,2022-05-17,-170000,46.08
4942,2022-05-17,7712000,91.16
4939,2022-05-17,0,50.03
4938,2022-05-17,-162685000,31.98
4935,2022-05-17,721000,56.89
4934,2022-05-17,3193000,68.37
4933,2022-05-17,511000,69.93
4931,2022-05-17,7802000,53.57
4946,2022-05-17,395000,54.77
4930,2022-05-17,327000,60.10
4925,2022-05-17,-2743000,39.63
4923,2022-05-17,4712000,64.30
4919,2022-05-17,468563000,57.50
4916,2022-05-17,520000,62.98
4915,2022-05-17,38671000,65.59
4912,2022-05-17,1556000,59.57
4909,2022-05-17,-16000,47.84
4908,2022-05-17,-1546000,41.97
4906,2022-05-17,-6707000,37.53
4904,2022-05-17,-120680000,32.04
4927,2022-05-17,5694000,59.10
4950,2022-05-17,-2155000,16.67
4951,2022-05-17,226000,51.66
4952,2022-05-17,-3179000,48.33
5013,2022-05-17,2000,50.21
5011,2022-05-17,-1620000,44.62
5009,2022-05-17,-31662000,46.84
5007,2022-05-17,-54000,46.76
4999,2022-05-17,-840000,26.01
4994,2022-05-17,-576000,40.67
4989,2022-05-17,-638000,42.90
4987,2022-05-17,820000,84.94
4980,2022-05-17,-166000,16.87
4979,2022-05-17,1451000,57.05
4977,2022-05-17,-228000,41.27
4976,2022-05-17,-476000,49.37
4974,2022-05-17,3170000,80.00
4973,2022-05-17,-124000,20.05
4971,2022-05-17,2559000,64.03
4968,2022-05-17,43147000,56.66
4967,2022-05-17,3437000,68.29
4966,2022-05-17,363960000,74.92
4961,2022-05-17,74867000,66.96
4960,2022-05-17,-1198000,48.27
4958,2022-05-17,100358000,67.20
4956,2022-05-17,505000,61.18
4953,2022-05-17,583000,58.21
5015,2022-05-17,2161000,86.37
6289,2022-05-17,0,50.49
6838,2022-05-17,289000,55.90
6292,2022-05-17,92000,62.48
8131,2022-05-17,4452000,70.51
8121,2022-05-17,2318000,60.96
8119,2022-05-17,53000,53.10
8114,2022-05-17,-2686000,47.43
8112,2022-05-17,29826000,65.44
8111,2022-05-17,-910000,41.48
8110,2022-05-17,2465000,58.02
8109,2022-05-17,-142000,37.56
8107,2022-05-17,478000,73.09
8105,2022-05-17,6281000,67.70
8147,2022-05-17,-188000,20.00
8104,2022-05-17,650000,54.05
8101,2022-05-17,86000,74.04
8099,2022-05-17,26859000,98.41
8097,2022-05-17,37336000,74.22
8096,2022-05-17,-6853000,44.92
8093,2022-05-17,-76000,8.36
8092,2022-05-17,-29000,28.47
8091,2022-05-17,103000,50.24
8089,2022-05-17,0,50.21
8088,2022-05-17,-1805000,6.93
8087,2022-05-17,6723000,65.20
8103,2022-05-17,5662000,83.97
8150,2022-05-17,32970000,68.92
8155,2022-05-17,-16103000,45.17
8163,2022-05-17,-2504000,44.80
8299,2022-05-17,60302000,55.05
8289,2022-05-17,14483000,62.03
8284,2022-05-17,318000,65.02
8281,2022-05-17,82000,69.90
8279,2022-05-17,767000,80.32
8277,2022-05-17,58000,57.10
8271,2022-05-17,9926000,83.01
8261,2022-05-17,77372000,65.59
8255,2022-05-17,10922000,52.85
8249,2022-05-17,1000,50.23
8240,2022-05-17,30000,59.90
8234,2022-05-17,-429000,15.43
8227,2022-05-17,5240000,60.62
8222,2022-05-17,15000,52.04
8215,2022-05-17,38579000,57.59
8213,2022-05-17,33592000,59.20
8210,2022-05-17,2423000,68.85
8201,2022-05-17,61000,52.25
8183,2022-05-17,-2401000,49.18
8182,2022-05-17,1376000,82.00
8179,2022-05-17,1345000,71.69
8176,2022-05-17,167000,60.00
8171,2022-05-17,3884000,62.13
8086,2022-05-17,48842000,60.29
8341,2022-05-17,4959000,63.24
8085,2022-05-17,51000,51.00
8081,2022-05-17,20635000,59.35
8016,2022-05-17,8755000,54.34
8011,2022-05-17,998000,65.00
7590,2022-05-17,-58000,43.87
7566,2022-05-17,237000,56.06
7558,2022-05-17,233000,90.06
7556,2022-05-17,-459000,25.09
7530,2022-05-17,47000,66.68
7507,2022-05-17,-346000,4.60
7427,2022-05-17,76000,60.41
7419,2022-05-17,13000,67.61
8021,2022-05-17,2842000,64.70
6892,2022-05-17,-212000,31.46
6878,2022-05-17,523000,72.19
6875,2022-05-17,601000,81.61
6873,2022-05-17,5000,50.11
6869,2022-05-17,287000,54.90
6864,2022-05-17,162000,78.54
6861,2022-05-17,-99000,45.44
6859,2022-05-17,135000,60.20
6850,2022-05-17,-146000,47.44
6846,2022-05-17,289000,83.42
6844,2022-05-17,4000,50.11
6882,2022-05-17,143000,71.60
8024,2022-05-17,704000,89.26
8027,2022-05-17,28169000,73.86
8028,2022-05-17,21843000,57.05
8080,2022-05-17,12000,56.05
8076,2022-05-17,-4143000,41.05
8074,2022-05-17,-898000,11.88
8072,2022-05-17,-94000,16.93
8071,2022-05-17,-5318000,42.50
8070,2022-05-17,3561000,56.21
8069,2022-05-17,1905403000,63.04
8066,2022-05-17,139000,77.80
8064,2022-05-17,-1281000,37.81
8059,2022-05-17,208000,74.46
8054,2022-05-17,10836000,65.16
